id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
25382,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear Vest
56448,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Streetwear Shine Divine Berry Divine Nail Polish 15
51329,Unisex,Accessories,Accessories,Travel Accessory,Blue,Summer,2012.0,Casual,Wildcraft Unisex Blue & Black Pouch
13094,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Men Badge P/O Grey Sweaters
33201,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Sepia Women Cream Dress
15995,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Check Men Red Shirt
22881,Men,Footwear,Sandal,Sports Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Sports Sandals
13829,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Purple Sweaters
26128,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Striped White Shirt
28566,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Who Else Black T-shirt
20959,Men,Accessories,Bags,Backpacks,Black,Winter,2016.0,Casual,Fastrack Men Polyester Black Backpack
49603,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink & Brown Flats
6576,Men,Apparel,Topwear,Tshirts,White,Winter,2011.0,Casual,Inkfruit Men's Music Train White T-shirt
40516,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Watch
30814,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Leggings
7273,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Batman Men's Logo Distressed Light Yellow T-shirt
50234,Women,Free Items,Free Gifts,Free Gifts,White,Summer,2017.0,Casual,Stoln Women White Sunglasses
19795,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Grey T-shirt
10237,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Croso Black Steel Watch
46000,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,Fabindia Red Self-Striped Saree
3139,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Ethnic,Catwalk Women Ethnic Strap Brown Flats
14408,Women,Footwear,Shoes,Heels,Beige,Summer,2012.0,Casual,Enroute Women Casual Beige Flats
12103,Women,Apparel,Topwear,Kurtis,Brown,Fall,2011.0,Ethnic,W Women Printed Brown Kurti
3558,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Brown Casual Lifestyle Shoe
52561,Women,Accessories,Bags,Clutches,Grey,Summer,2012.0,Casual,Mod'acc Women Light Grey Coin Purse
43865,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Golden Earrings
46004,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Green & Blue Striped Mangalgiri Saree
13948,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans
58295,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004
43944,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Golden Heels
3943,Women,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Jealous 21 Women's Maroon T-shirt
39879,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Team Duffle Bag
27703,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Grey Handbag
43544,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Checked Blue Shirt
51638,Unisex,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Fossil Unisex Gold-Toned Dial Chronograph Watch FS4724
59213,Men,Accessories,Watches,Watches,White,Winter,2016.0,Smart Casual,Titan Men White Dial Watch NB1006YL09
26993,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans
34948,Women,Apparel,Topwear,Dupatta,Red,Summer,2012.0,Ethnic,Fabindia Red Hand Printed Chanderi Dupatta
17227,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses
7422,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Ethnic,W Women Mandarin Neck Full Sleeve White Top
8860,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Mark Taylor Men Brown Striped Shirt
42737,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
46944,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,York Women Perfume
11957,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,Ganuchi Men Casual Tan Casual Shoes
49888,Girls,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Analog Watch
47128,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women White Tote Bag
36125,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,OTLS Men Laurel Brown Wallet
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans
24984,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Men Navy Blue Printed T-shirt
9546,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Nike Men As Elite Ultimate Ss Training Purple T-Shirts
15412,Women,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Fila Women Hex II White And Black Sports Shoes
46987,Women,Accessories,Bags,Handbags,Charcoal,Summer,2012.0,Casual,Bulchee Women Charcoal Handbag
6196,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Black Photo Casual T-shirt
26030,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Slazenger Men Classic Perfume
24538,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Kurta
9733,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indian Terrain Men Chase Green Shirts
57571,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lotus Herbals Pure Colors Golden Dusk Lipstick 685
11507,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Lifestyle Brown Flats
49130,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,2017.0,Casual,Deborah 7 Days Long Light Purple Nail Polish 827
10819,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men City Work Black Shirts
31164,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Jeans
3788,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Basics Men White & Blue Striped Polo T-shirt
33771,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Casual,Puma Unisex Foundation Blue Backpack
28513,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Premier Knit Grey Shorts
15717,Men,Footwear,Shoes,Sports Shoes,Fluorescent Green,Fall,2011.0,Sports,Nike Men Mercurial Victory II HG-V Fluorescent Green Sports Shoes
44417,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes
58743,Men,Apparel,Topwear,Tshirts,Olive,Fall,2012.0,Casual,Puma Men Olive T-shirt
51021,Women,Apparel,Innerwear,Bra,Maroon,Summer,2017.0,Casual,Enamor Wine Coloured Smooth Bra
40923,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Jeans Blue Jeans
4358,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,DC Comics Men's Comics Affliction Olive T-shirt
55236,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019.0,Casual,Lakme Invisible Finish 01 Foundation
45375,Women,Footwear,Shoes,Heels,Grey,Summer,2016.0,Casual,Cobblerz Women Grey Sandals
21557,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Kiara Women Classic Purple Handbag
15934,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Turtle Men Leather Brown Belts
12142,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Solid Purple Kurtas
46752,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nautilus Women Pois Perfume
54388,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag
46532,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Party,Timex Women Silver Toned Dial Watch
16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,Peter England Men Stripes Peach Shirt
25992,Men,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,Jaguar Men Prestige Spirit Perfume
56926,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,HM Women Multi Coloured Flats
33840,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Hypermoto Ducati Black Shoes
38164,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Miami Blues Men Sunglasses
41763,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Remanika Women Beige Top
29274,Women,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Wrangler Women Stella Yellow Shirt
47548,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Ethnic,Portia Women Red Heels
5794,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Party Black Top
11456,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Olive Tshirts
30053,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Skagen Women Blue Dial Watch
3344,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's Yet Despite Navy Blue T-shirt
39719,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Arrow Woman Beige Top
27174,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt
20330,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Mr.Men Little Miss Men Printed Fushia Pink Tshirt
14302,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts
18707,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Hipsters
20333,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mr.Men Men Printed Black Tshirt
49035,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring
15015,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,ADIDAS Men Printed Black Sweatshirts
17330,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses
40420,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White Women Top
28330,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals
18394,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Undercolors of Benetton Men Red V-Brief
38171,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Miami Blues Women Brown Sunglasses
51759,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Peep Toes
23291,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Steel Women White Watch
26504,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Casual,Arrow Sport Men Dark Navy Blue Trousers
4539,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Classic Polo Men's Blue T-shirt with Black Stripe
53073,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Rocia Women Brown Clutch
3639,Men,Footwear,Shoes,Casual Shoes,White,Winter,2015.0,Casual,Fila Men's Universe HI White Shoe
43406,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers Men Purple Shirt
19728,Women,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Shirt
21059,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Extra Look Black Formal Shoe
57887,Women,Personal Care,Skin,Mask and Peel,Pink,Spring,2017.0,Casual,Biotique Bio Fruit Whitening and Depigmentation Face Pack
9572,Unisex,Accessories,Accessories,Travel Accessory,Black,Fall,2011.0,Casual,Puma Unisex Big Cat Shoe Bag Black Bags
56183,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Triple Act Sand Compact 002
4784,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,ADIDAS Women's V Neck With Crystal Purple T-shirt
6295,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Unisex Matrix Black Flip Flop
48468,Women,Apparel,Dress,Dresses,Mauve,Summer,2012.0,Casual,French Connection Mauve Dress
50713,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Yellow Printed T-Shirt
38449,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Bag
16138,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Tokyo Talkies Women Printed Grey Top
44440,Men,Footwear,Sandal,Sports Sandals,Black,Fall,2015.0,Casual,Gliders Men Black Davis Sports Sandals
39631,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men T-Lite White Sports Shoes
34212,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey T-shirt
52398,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress
47671,Women,Accessories,Scarves,Scarves,White,Summer,2012.0,Casual,Femella Women White & Black Scarf
35589,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Gliders Men Yellow Sandals
13522,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Solid Green Tops
34001,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Femella Women Brown Top
30042,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Skagen Men Brown Watch
54644,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch
7801,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt
30572,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Men Aviator Black Sunglasses
14632,Men,Accessories,Mufflers,Mufflers,Green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green Mufflers
15316,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,ADIDAS Men Vigor Green Casual Shoes
59742,Women,Apparel,Innerwear,Briefs,Black,Summer,2014.0,Casual,Avirate Women Black Brief
22184,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2012.0,Casual,Timberland Men Tan Casual Shoes
22810,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Locomotive Men Purple Printed Tshirt
12864,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Lee Cooper Men Casual Black Shoes
27269,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Printed Green Kurta
52518,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015.0,Casual,Red Rose Red Nightdress
56153,Women,Personal Care,Eyes,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Colorbar I-Glide Glowing Saphire Eye Pencil 010
11417,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirts
38210,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Men Sunglasses
7442,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Proline Men Purple Polo T-shirt
59762,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Flats
26590,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Men Aqua Cat II Power Black Flip Flops
32806,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,iPanema Women Ritmos Black Heels
25422,Men,Footwear,Shoes,Sports Shoes,Green,Summer,2012.0,Sports,Nike Men Air Profusion Green Sports Shoes
39938,Men,Accessories,Bags,Laptop Bag,Brown,Summer,2014.0,Casual,Tortoise Men Brown Leather Laptop Bag
55810,Women,Apparel,Loungewear and Nightwear,Night suits,Cream,Summer,2017.0,Casual,SDL by Sweet Dreams Women Cream & Grey Night Suit S11-3186
22322,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wildcraft Women Solid Blue Tshirt
20849,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Spice Art Women Glass Silver Evening Clutch
16435,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,Levi's Men Printed Olive Tshirts
5024,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Levis Kids Boy's Caspian White Kidswear
19143,Men,Footwear,Sandal,Sandals,Olive,Fall,2011.0,Casual,Lotto Men Rapid Olive Sandals
42255,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,John Players Men Brown Trousers
28500,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Urban Yoga Men Grey Track Pants
26263,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-Shirt
22386,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men White & Navy Striped Shirt
6687,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Basic Round Neck White T-shirt
13422,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Solid White Polo T-shirts
35679,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes
12635,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Probase Men Printed Yellow Tshirts
27467,Women,Apparel,Innerwear,Briefs,Skin,Winter,2015.0,Casual,Jockey Women Skin Bikini Brief
28689,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Casual,W Women Black Tunic
7056,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,Nike Unisex Trng Max Black Backpack
22900,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
45890,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch
20667,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Classic Polo Men Striped White Tshirt
11260,Women,Apparel,Bottomwear,Skirts,Green,Summer,2011.0,Casual,Palm Tree Kids Girl Sp Jace Sko Green Skirts
49827,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,iPanema Women Gold Flats
26620,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Kevler Runner Black Sports Shoes
18314,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Wills Lifestyle Men Check Red Shirt
33114,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Sandals
42654,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta
22034,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Turquoise Blue Kurta
8091,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Galaxy Elite White Sports Shoes
22160,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lee Cooper Men Black Casual Shoes
56508,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Streetwear Lusicious Lips Luminous Brown Lipcolor 19
25173,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Handbag
56987,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Wedges
6944,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Tribal Blast Green T-shirt
11775,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts
34283,Women,Apparel,Topwear,Dupatta,Red,Summer,2012.0,Ethnic,Fabindia Women Red Dupatta
37594,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Madagascar 3 Boys Green Printed T-Shirt
20381,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Urban Yoga Men Printed Purple Tshirt
42670,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Kurta
31385,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Printed Grey T-shirt
36445,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Men Orbit Black Sports Shoes
28903,Women,Apparel,Innerwear,Briefs,Blue,Summer,2012.0,Casual,Enamor Women Blue Brief
19547,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweatshirt
7307,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,UCB Women Sleeveless White Top
32291,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch
17630,Unisex,Accessories,Accessories,Messenger Bag,Black,Fall,2011.0,Casual,Puma Unisex Jamaica Lifestyle Black Messenger Bag
14451,Women,Footwear,Shoes,Heels,Multi,Summer,2012.0,Casual,Enroute Women Casual Multi Flats
44116,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017.0,Casual,Boss Men Made For Summer Perfume
58015,Women,Apparel,Topwear,Tops,White,Fall,2012.0,Casual,Latin Quarters Women Pink Printed Top
32471,Unisex,Accessories,Socks,Socks,Black,Summer,2012.0,Casual,ADIDAS Unisex Pack of 3 Black Socks
28544,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Nike Men Grey Shorts
19340,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Jacket
20592,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Lallu Taj Purple Wallet
17737,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Puma Women Body Train Black Slipper
54980,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Femella Women Grey & Coral Dress
12287,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers
4222,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Probase Men's 8 Brown T-shirt
12677,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Check Grey Trousers
46810,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Nike Women Yellow T-shirt
13128,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men Brown Sandals
19652,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,United Colors of Benetton Women White Printed Top
34366,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Afro Jazz T-shirt
44848,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Ducati T-shirt
28250,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Wild stone Men Hunt Deo
